chemin, class, class_LOC, classe_CLOC, classe_DC, WMC, classe_BC
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/api/RectangleAnchor.java, RectangleAnchor.java, 152, 57, 0.375, 21, 0.017857142857142856
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/api/HorizontalAlignment.java, HorizontalAlignment.java, 48, 42, 0.875, 1, 0.875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/api/VerticalAlignment.java, VerticalAlignment.java, 48, 42, 0.875, 1, 0.875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/api/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/api/Layer.java, Layer.java, 37, 32, 0.8648648648648649, 1, 0.8648648648648649
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/AttributedStringUtils.java, AttributedStringUtils.java, 88, 45, 0.5113636363636364, 1, 0.5113636363636364
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextBox.java, TextBox.java, 378, 174, 0.4603174603174603, 2, 0.23015873015873015
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextAnchor.java, TextAnchor.java, 145, 94, 0.6482758620689655, 1, 0.6482758620689655
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextLine.java, TextLine.java, 222, 114, 0.5135135135135135, 3, 0.17117117117117117
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextMeasurer.java, TextMeasurer.java, 44, 40, 0.9090909090909091, 1, 0.9090909090909091
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextBlockAnchor.java, TextBlockAnchor.java, 55, 43, 0.7818181818181819, 1, 0.7818181818181819
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextBlock.java, TextBlock.java, 272, 135, 0.4963235294117647, 4, 0.12408088235294118
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/G2TextMeasurer.java, G2TextMeasurer.java, 63, 45, 0.7142857142857143, 1, 0.7142857142857143
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextUtils.java, TextUtils.java, 699, 307, 0.43919885550786836, 22, 0.019963584341266744
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/TextFragment.java, TextFragment.java, 268, 142, 0.5298507462686567, 3, 0.17661691542288557
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/format/RelativeDateFormat.java, RelativeDateFormat.java, 501, 272, 0.5429141716566867, 2, 0.2714570858283433
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/format/HMSNumberFormat.java, HMSNumberFormat.java, 105, 74, 0.7047619047619048, 1, 0.7047619047619048
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/format/LogFormat.java, LogFormat.java, 222, 125, 0.5630630630630631, 4, 0.14076576576576577
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/format/HexNumberFormat.java, HexNumberFormat.java, 136, 91, 0.6691176470588235, 1, 0.6691176470588235
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/text/format/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeEventType.java, ChartChangeEventType.java, 47, 41, 0.8723404255319149, 1, 0.8723404255319149
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/AxisChangeEvent.java, AxisChangeEvent.java, 62, 51, 0.8225806451612904, 1, 0.8225806451612904
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeListener.java, ChartChangeListener.java, 52, 47, 0.9038461538461539, 1, 0.9038461538461539
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/ChartChangeEvent.java, ChartChangeEvent.java, 115, 81, 0.7043478260869566, 1, 0.7043478260869566
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/PlotChangeEvent.java, PlotChangeEvent.java, 64, 52, 0.8125, 1, 0.8125
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/TitleChangeListener.java, TitleChangeListener.java, 50, 45, 0.9, 1, 0.9
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/AxisChangeListener.java, AxisChangeListener.java, 55, 50, 0.9090909090909091, 1, 0.9090909090909091
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/ChartProgressListener.java, ChartProgressListener.java, 49, 44, 0.8979591836734694, 1, 0.8979591836734694
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/ChartProgressEvent.java, ChartProgressEvent.java, 115, 80, 0.6956521739130435, 1, 0.6956521739130435
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/MarkerChangeListener.java, MarkerChangeListener.java, 50, 44, 0.88, 1, 0.88
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/TitleChangeEvent.java, TitleChangeEvent.java, 61, 49, 0.8032786885245902, 1, 0.8032786885245902
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/AnnotationChangeListener.java, AnnotationChangeListener.java, 50, 44, 0.88, 1, 0.88
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/RendererChangeEvent.java, RendererChangeEvent.java, 87, 68, 0.7816091954022989, 1, 0.7816091954022989
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/AnnotationChangeEvent.java, AnnotationChangeEvent.java, 66, 52, 0.7878787878787878, 1, 0.7878787878787878
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/PlotChangeListener.java, PlotChangeListener.java, 50, 45, 0.9, 1, 0.9
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/MarkerChangeEvent.java, MarkerChangeEvent.java, 63, 52, 0.8253968253968254, 1, 0.8253968253968254
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/RendererChangeListener.java, RendererChangeListener.java, 49, 44, 0.8979591836734694, 1, 0.8979591836734694
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/package-info.java, package-info.java, 6, 5, 0.8333333333333334, 1, 0.8333333333333334
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/event/ChartProgressEventType.java, ChartProgressEventType.java, 45, 40, 0.8888888888888888, 1, 0.8888888888888888
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock.java, 585, 326, 0.5572649572649573, 1, 0.5572649572649573
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/EntityBlockParams.java, EntityBlockParams.java, 54, 50, 0.9259259259259259, 1, 0.9259259259259259
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/BlockResult.java, BlockResult.java, 72, 57, 0.7916666666666666, 1, 0.7916666666666666
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock.java, 383, 204, 0.5326370757180157, 2, 0.26631853785900783
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/BlockParams.java, BlockParams.java, 125, 95, 0.76, 1, 0.76
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/EntityBlockResult.java, EntityBlockResult.java, 53, 48, 0.9056603773584906, 1, 0.9056603773584906
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/LengthConstraintType.java, LengthConstraintType.java, 52, 46, 0.8846153846153846, 1, 0.8846153846153846
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/Size2D.java, Size2D.java, 149, 90, 0.6040268456375839, 2, 0.30201342281879195
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/FlowArrangement.java, FlowArrangement.java, 411, 178, 0.43309002433090027, 39, 0.011104872418741033
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/BorderArrangement.java, BorderArrangement.java, 511, 130, 0.25440313111545987, 63, 0.004038144938340633
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/GridArrangement.java, GridArrangement.java, 408, 166, 0.4068627450980392, 45, 0.009041394335511982
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/ColumnArrangement.java, ColumnArrangement.java, 356, 150, 0.42134831460674155, 36, 0.011704119850187265
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/LineBorder.java, LineBorder.java, 214, 96, 0.4485981308411215, 4, 0.11214953271028037
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/ColorBlock.java, ColorBlock.java, 175, 103, 0.5885714285714285, 2, 0.29428571428571426
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer.java, 254, 128, 0.5039370078740157, 3, 0.1679790026246719
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/BlockFrame.java, BlockFrame.java, 60, 51, 0.85, 1, 0.85
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/CenterArrangement.java, CenterArrangement.java, 300, 161, 0.5366666666666666, 23, 0.02333333333333333
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint.java, 320, 171, 0.534375, 4, 0.13359375
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/EmptyBlock.java, EmptyBlock.java, 111, 78, 0.7027027027027027, 1, 0.7027027027027027
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/Arrangement.java, Arrangement.java, 68, 61, 0.8970588235294118, 1, 0.8970588235294118
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/BlockBorder.java, BlockBorder.java, 214, 113, 0.5280373831775701, 3, 0.17601246105919002
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/Block.java, Block.java, 101, 88, 0.8712871287128713, 1, 0.8712871287128713
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/chart/block/package-info.java, package-info.java, 4, 3, 0.75, 1, 0.75
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/RangeInfo.java, RangeInfo.java, 70, 64, 0.9142857142857143, 1, 0.9142857142857143
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValues.java, KeyedValues.java, 89, 81, 0.9101123595505618, 1, 0.9101123595505618
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/Values.java, Values.java, 59, 54, 0.9152542372881356, 1, 0.9152542372881356
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValuesItemKey.java, KeyedValuesItemKey.java, 107, 58, 0.5420560747663551, 2, 0.27102803738317754
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/ItemKey.java, ItemKey.java, 47, 43, 0.9148936170212766, 1, 0.9148936170212766
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyToGroupMap.java, KeyToGroupMap.java, 287, 126, 0.43902439024390244, 3, 0.14634146341463414
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValues2DItemKey.java, KeyedValues2DItemKey.java, 141, 69, 0.48936170212765956, 6, 0.08156028368794326
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedObjects2D.java, KeyedObjects2D.java, 462, 218, 0.47186147186147187, 5, 0.09437229437229437
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/Values2D.java, Values2D.java, 69, 63, 0.9130434782608695, 1, 0.9130434782608695
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/DataUtils.java, DataUtils.java, 247, 122, 0.4939271255060729, 1, 0.4939271255060729
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/RangeType.java, RangeType.java, 53, 47, 0.8867924528301887, 1, 0.8867924528301887
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/DefaultKeyedValues2D.java, DefaultKeyedValues2D.java, 507, 252, 0.4970414201183432, 4, 0.1242603550295858
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedObject.java, KeyedObject.java, 135, 79, 0.5851851851851851, 3, 0.19506172839506172
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedObjects.java, KeyedObjects.java, 315, 166, 0.526984126984127, 4, 0.13174603174603175
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/DefaultKeyedValue.java, DefaultKeyedValue.java, 149, 93, 0.6241610738255033, 2, 0.31208053691275167
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValue.java, KeyedValue.java, 50, 46, 0.92, 1, 0.92
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/Range.java, Range.java, 424, 229, 0.5400943396226415, 8, 0.06751179245283019
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/DefaultKeyedValues.java, DefaultKeyedValues.java, 413, 211, 0.5108958837772397, 3, 0.17029862792574657
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValues2D.java, KeyedValues2D.java, 103, 91, 0.883495145631068, 1, 0.883495145631068
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/DomainOrder.java, DomainOrder.java, 47, 41, 0.8723404255319149, 1, 0.8723404255319149
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/Value.java, Value.java, 52, 48, 0.9230769230769231, 1, 0.9230769230769231
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/DomainInfo.java, DomainInfo.java, 74, 68, 0.918918918918919, 1, 0.918918918918919
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValueComparatorType.java, KeyedValueComparatorType.java, 52, 47, 0.9038461538461539, 1, 0.9038461538461539
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/ComparableObjectSeries.java, ComparableObjectSeries.java, 426, 217, 0.5093896713615024, 7, 0.0727699530516432
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/KeyedValueComparator.java, KeyedValueComparator.java, 151, 67, 0.44370860927152317, 1, 0.44370860927152317
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/ComparableObjectItem.java, ComparableObjectItem.java, 153, 97, 0.6339869281045751, 2, 0.31699346405228757
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/UnknownKeyException.java, UnknownKeyException.java, 53, 47, 0.8867924528301887, 1, 0.8867924528301887
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerXYDataset.java, BoxAndWhiskerXYDataset.java, 165, 148, 0.896969696969697, 1, 0.896969696969697
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset.java, DefaultBoxAndWhiskerCategoryDataset.java, 869, 457, 0.525891829689298, 4, 0.1314729574223245
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/SimpleHistogramDataset.java, SimpleHistogramDataset.java, 452, 264, 0.584070796460177, 3, 0.19469026548672566
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/SimpleHistogramBin.java, SimpleHistogramBin.java, 259, 129, 0.4980694980694981, 5, 0.09961389961389962
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/HistogramDataset.java, HistogramDataset.java, 465, 253, 0.5440860215053763, 4, 0.13602150537634408
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerItem.java, BoxAndWhiskerItem.java, 263, 138, 0.5247148288973384, 13, 0.04036267914594911
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/Statistics.java, Statistics.java, 420, 186, 0.44285714285714284, 22, 0.02012987012987013
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/MultiValueCategoryDataset.java, MultiValueCategoryDataset.java, 66, 58, 0.8787878787878788, 1, 0.8787878787878788
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/MeanAndStandardDeviation.java, MeanAndStandardDeviation.java, 164, 99, 0.6036585365853658, 7, 0.08623693379790941
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCalculator.java, BoxAndWhiskerCalculator.java, 199, 89, 0.4472361809045226, 11, 0.040657834627683874
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCategoryDataset.java, BoxAndWhiskerCategoryDataset.java, 218, 194, 0.8899082568807339, 1, 0.8899082568807339
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerXYDataset.java, DefaultBoxAndWhiskerXYDataset.java, 523, 284, 0.5430210325047801, 3, 0.18100701083492668
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/HistogramBin.java, HistogramBin.java, 156, 94, 0.6025641025641025, 5, 0.1205128205128205
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/HistogramType.java, HistogramType.java, 52, 46, 0.8846153846153846, 1, 0.8846153846153846
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/Regression.java, Regression.java, 330, 107, 0.3242424242424242, 1, 0.3242424242424242
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/DefaultMultiValueCategoryDataset.java, DefaultMultiValueCategoryDataset.java, 380, 184, 0.4842105263157895, 3, 0.16140350877192983
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/StatisticalCategoryDataset.java, StatisticalCategoryDataset.java, 80, 71, 0.8875, 1, 0.8875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/statistics/DefaultStatisticalCategoryDataset.java, DefaultStatisticalCategoryDataset.java, 684, 321, 0.4692982456140351, 4, 0.11732456140350878
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/DefaultCategoryDataset.java, DefaultCategoryDataset.java, 412, 266, 0.6456310679611651, 2, 0.32281553398058255
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/DefaultIntervalCategoryDataset.java, DefaultIntervalCategoryDataset.java, 742, 362, 0.48787061994609165, 8, 0.06098382749326146
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/CategoryDataset.java, CategoryDataset.java, 65, 59, 0.9076923076923077, 1, 0.9076923076923077
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/IntervalCategoryDataset.java, IntervalCategoryDataset.java, 87, 79, 0.9080459770114943, 1, 0.9080459770114943
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/CategoryToPieDataset.java, CategoryToPieDataset.java, 302, 147, 0.4867549668874172, 5, 0.09735099337748344
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/CategoryRangeInfo.java, CategoryRangeInfo.java, 62, 55, 0.8870967741935484, 1, 0.8870967741935484
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/category/SlidingCategoryDataset.java, SlidingCategoryDataset.java, 348, 197, 0.5660919540229885, 3, 0.18869731800766285
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/Dataset.java, Dataset.java, 57, 52, 0.9122807017543859, 1, 0.9122807017543859
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/KeyedValuesDataset.java, KeyedValuesDataset.java, 43, 39, 0.9069767441860465, 1, 0.9069767441860465
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DefaultHeatMapDataset.java, DefaultHeatMapDataset.java, 307, 171, 0.5570032573289903, 6, 0.09283387622149837
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DefaultValueDataset.java, DefaultValueDataset.java, 128, 86, 0.671875, 1, 0.671875
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/AbstractDataset.java, AbstractDataset.java, 221, 152, 0.6877828054298643, 1, 0.6877828054298643
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/SeriesDataset.java, SeriesDataset.java, 78, 67, 0.8589743589743589, 1, 0.8589743589743589
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/Series.java, Series.java, 221, 142, 0.6425339366515838, 2, 0.3212669683257919
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DefaultKeyedValueDataset.java, DefaultKeyedValueDataset.java, 181, 103, 0.569060773480663, 4, 0.14226519337016574
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DatasetChangeListener.java, DatasetChangeListener.java, 57, 52, 0.9122807017543859, 1, 0.9122807017543859
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DefaultKeyedValuesDataset.java, DefaultKeyedValuesDataset.java, 46, 41, 0.8913043478260869, 1, 0.8913043478260869
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/KeyedValues2DDataset.java, KeyedValues2DDataset.java, 47, 43, 0.9148936170212766, 1, 0.9148936170212766
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DefaultKeyedValues2DDataset.java, DefaultKeyedValues2DDataset.java, 57, 49, 0.8596491228070176, 1, 0.8596491228070176
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DatasetUtils.java, DatasetUtils.java, 2326, 872, 0.3748925193465176, 1, 0.3748925193465176
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/DatasetChangeEvent.java, DatasetChangeEvent.java, 80, 69, 0.8625, 1, 0.8625
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/WaferMapDataset.java, WaferMapDataset.java, 273, 164, 0.6007326007326007, 3, 0.20024420024420023
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/HeatMapDataset.java, HeatMapDataset.java, 141, 128, 0.9078014184397163, 1, 0.9078014184397163
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/HeatMapUtils.java, HeatMapUtils.java, 119, 69, 0.5798319327731093, 1, 0.5798319327731093
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/AbstractSeriesDataset.java, AbstractSeriesDataset.java, 100, 72, 0.72, 1, 0.72
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/KeyedValueDataset.java, KeyedValueDataset.java, 47, 43, 0.9148936170212766, 1, 0.9148936170212766
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/SeriesChangeEvent.java, SeriesChangeEvent.java, 58, 49, 0.8448275862068966, 1, 0.8448275862068966
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/SeriesException.java, SeriesException.java, 58, 50, 0.8620689655172413, 1, 0.8620689655172413
/Users/martinelmqirmi/Documents/TP1_IFT3913/jfreechart-master/src/main/java/org/jfree/data/general/PieDataset.java, PieDataset.java, 49, 44, 0.8979591836734694, 1, 0.8979591836734694
